,Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
4120,Yummy Ramen,QUICK BITES,,,4300 Steeles Avenue East,Japanese,20.0,Markham
4121,Big Bite Burrito,FAST CASUAL,,,7690 Markham Road,Mexican,25.0,Markham
4122,Aroma Bakery,BAKERY,,,8362 Kennedy Road,Chinese,10.0,Markham
4123,Jian Hong Yuen BBQ House,Other,,,1661 Denison Street,BBQ,20.0,Markham
4124,Mecca Pizza and Wings,QUICK BITES,,,"6001 14th Avenue, Markham",Fast Food,30.0,Markham
4125,Lola's Place,Other,,,4300 Steeles Avenue East,Filipino,25.0,Markham
4126,Mr. ChiMaek,CASUAL DINING,,,7665 Kennedy Road,Korean,35.0,Markham
4127,YunShang Rice Noodle,CASUAL DINING,,,3229 Hwy 7 #9,Chinese,25.0,Markham
4128,Hi5 Pizza & Fried Chicken,FAST CASUAL,,,2860 Denison Street,Fast Food,20.0,Markham
4129,Amaya Express,QUICK BITES,2.8,4.0,5000 Highway 7,Indian,40.0,Markham
4130,Suvaka,QUICK BITES,,,9909 Markham Road,South Indian,25.0,Markham
4131,Timothy's,CAFÉ,,,182 Main Street Unionville,Cafe,25.0,Markham
4132,Golf Wing Virtual Golf and Restaurant,CASUAL DINING,,,7500 Woodbine Avenue,Korean,25.0,Markham
4133,Juicy Mix,BEVERAGE SHOP,,,4300 Steeles Avenue E Unit A59,Beverages,10.0,Markham
4134,Azyun Restaurant,CASUAL DINING,,,144 Main St N #17,,25.0,Markham
4135,Star Tea,CAFÉ,,,28 South Unionville Avenue,Cafe,15.0,Markham
4136,Emperor Hotpot,CASUAL DINING,,,7077 Kennedy Road,Chinese,50.0,Markham
4137,Cake Park,DESSERT PARLOR,,,3341 Markham Road,Desserts,25.0,Markham
4138,Eat With Fun,CASUAL DINING,,,8392 Kennedy Road,Chinese,25.0,Markham
4139,Bean Around the World,CAFÉ,,,5762 Highway 7 E,Cafe,15.0,Markham
4140,255 by Alta Rossa Ristorante,CASUAL DINING,,,255 Bass Pro Mills Drive. Unit 703A,Italian,35.0,Markham
4141,Ten Ten's Dumpling,QUICK BITES,3.2,4.0,3636 Steeles Avenue East,Chinese,20.0,Markham
4142,The Greek Bakery,QUICK BITES,,,3 Joseph Street,Bakery,25.0,Markham
4143,Taco Bell,QUICK BITES,,,5000 Highway 7,Fast Food,20.0,Markham
4144,Raymerville Deli & Bakery,BAKERY,,,1 Raymerville Drive,Bakery,25.0,Markham
4145,Tasty House,BEVERAGE SHOP,,,4390 Steeles Avenue East,Bubble Cafe,20.0,Markham
4146,Kung Fu Duck,QUICK BITES,,,7010 Warden Avenue,Northern Chinese,25.0,Markham
4147,Milliken Restaurant,CASUAL DINING,,,7725 Birchmount Road,Mediterranean,30.0,Markham
4148,New York Fries,QUICK BITES,,,5000 Highway 7 E #F030,Fast Food,15.0,Markham
4149,KFC,QUICK BITES,,,5000 Highway 7,Fast Food,25.0,Markham
4150,Steelcase Grill House & Deli,CASUAL DINING,,,7240 Woodbine Avenue,BBQ,20.0,Markham
4151,Rich II Fine Cuisine,CASUAL DINING,,,4350 Steeles Avenue Eat,French,70.0,Markham
4152,Teriyaki Experience,QUICK BITES,,,3000 Highway 7,Japanese,20.0,Markham
4153,Ten23 Karaoke,BAR,,,3100 Steeles Avenue East,Chinese,40.0,Markham
4154,Eggette Hut,QUICK BITES,,,3255 Highway 7 Suite 36B Markham,Chinese,15.0,Markham
4155,Ace Canton Kitchen,QUICK BITES,,,8368 Woodbine Avenue,Chinese,25.0,Markham
4156,Papa Chang's,CASUAL DINING,,,431 Alden Rd Unit 2,Chinese,30.0,Markham
4157,Oriental Recipes,QUICK BITES,,,3255 Highway 7,Chinese,,Markham
4158,Lanzhou Hand Pulled Noodles,CASUAL DINING,,,8362 Kennedy Road,Chinese,25.0,Markham
4159,Burger King,FAST FOOD,,,3088 Highway 7 East,Fast Food,20.0,Markham
4160,Fruity Juicy Bar,BEVERAGE SHOP,,,4300 Steeles Avenue E,Bubble Cafe,20.0,Markham
4161,Tai Wong Kee Cuisine,QUICK BITES,,,8360 Kennedy Road,Chinese,25.0,Markham
4162,Hai Tang,BAKERY,,,7220 Kennedy Road,Bakery,20.0,Markham
4163,Tivoli Garden,CASUAL DINING,,,50 East Valhalla Drive,BBQ,60.0,Markham
4164,Sushi-Q,QUICK BITES,,,5000 Highway 7,Japanese,25.0,Markham
4165,Soya Street,BEVERAGE SHOP,,,8362 Kennedy Road,Beverages,10.0,Markham
4166,B. Tea Sushi,QUICK BITES,,,3621 Highway 7 East,Bubble Cafe,30.0,Markham
4167,Yogurty's,DESSERT PARLOR,,,86 Copper Creek Drive,Desserts,15.0,Markham
4168,Cafe 80,QUICK BITES,,,80 Tiverton Court,Coffee and Cafe,15.0,Markham
4169,Kai Feng Fu,CASUAL DINING,,,3229 Highway 7 East,Northern Chinese,35.0,Markham
4170,Wood Pecker,QUICK BITES,,,3636 Steeles Avenue East,Korean,25.0,Markham
4171,Fav Cafe + Bar,BAR,,,3000 Hwy 7,Chinese,35.0,Markham
4172,Good Karma,QUICK BITES,,,5000 Hwy 7,Indian,40.0,Markham
4173,John Anderson Hamburger,QUICK BITES,,,112 Markham,Fast Food,25.0,Markham
4174,Karachi Kabab House,QUICK BITES,,,2352 Middlefield Road,Pakistani,,Markham
4175,Aroma Espresso Bar,CAFÉ,,,179 Enterprise Blvd,Cafe,15.0,Markham
4176,Karachi Kabab House,QUICK BITES,,,264 Markham Road,Pakistani,,Markham
4177,Tom's Restaurant,QUICK BITES,,,226 Esna Park Drive,Diner,20.0,Markham
4178,La Piazzetta,CASUAL DINING,,,8900 Woodbine Avenue,Italian,40.0,Markham
4179,JC's Grill House - Park Inn by Radisson,CASUAL DINING,,,555 Cochrane Drive,American,60.0,Markham
4180,Yogen Früz,DESSERT PARLOR,,,5000 Highway 7,Desserts,15.0,Markham
4181,Sunnie Bakery,BAKERY,,,8362 Kennedy Road,Bakery,,Markham
4182,Sunrise Grill,CASUAL DINING,,,11087 Victoria Square Blvd,Diner,35.0,Markham
4183,Popeyes,QUICK BITES,,,9830 Markham Road,Fast Food,25.0,Markham
4184,Mr. Chestnut,QUICK BITES,,,290 Yorktech Drive Unit 16,Fast Food,,Markham
4185,Windsor Fine Bakery,BAKERY,,,4390 Steeles Avenue East,Chinese,15.0,Markham
4186,Golden Prince Restaurant,CASUAL DINING,,,"4885 14th Avenue, Markham",Chinese,35.0,Markham
4187,Tang Dynasty Best Food,QUICK BITES,,,8362 Kennedy Road,Chinese,20.0,Markham
4188,Patisserie Kirin ft. Tendou Matcha & Dessert,CAFÉ,,,3621 Hwy 7 #105,Cafe,25.0,Markham
4189,Markham Delight,QUICK BITES,,,3255 Highway 7 East,Chinese,20.0,Markham
4190,Little Caesars,QUICK BITES,,,5261 Highway 7,Fast Food,25.0,Markham
4191,Big Smoke Burger,FAST CASUAL,,,8600 Woodbine Ave,American,20.0,Markham
4192,Hot Space,CASUAL DINING,,,8362 Kennedy Road,Chinese,20.0,Markham
4193,Taste Cafe,QUICK BITES,,,3605 Highway 7,Chinese,25.0,Markham
4194,Chak's Eastern,Other,,,4350 Steeles Avenue East,Chinese,15.0,Markham
4195,Hutaoli 胡桃里音乐酒馆,CASUAL DINING,,,3760 Hwy 7 East,Chinese,35.0,Markham
4196,Noodle Soup,QUICK BITES,,,3255 Highway 7 East,Northern Chinese,20.0,Markham
4197,Sunlight Snack & Juice,BEVERAGE SHOP,,,8362 Kennedy Road,Beverages,,Markham
4198,LJ Kusina,QUICK BITES,,,4915 Steeles Avenue East,Filipino,15.0,Markham
4199,Alden Restaurant,CASUAL DINING,,,431 Alden Road,BBQ,35.0,Markham
4200,New Garden Kitchen,Other,,,8362 Kennedy Road Unit F07,Chinese,25.0,Markham
4201,Foodie boy,CAFÉ,,,4300 Steeles Avenue East,Cafe,15.0,Markham
4202,The Cups,CASUAL DINING,,,3235 Highway 7 East,Korean,25.0,Markham
4203,Wanda's Belgian Waffles,DESSERT PARLOR,,,4300 Steeles Avenue E,Desserts,25.0,Markham
4204,Grill Em Kebabs,QUICK BITES,,,6545 Highway 7,Iranian,15.0,Markham
4205,Prince BBQ,Other,,,4390 Steeles Avenue East,Chinese,20.0,Markham
4206,T+C Ultimate Cafe,CAFÉ,,,8111 Kennedy Rd,Cafe,13.0,Markham
4207,CoCo Fresh Tea & Juice,BEVERAGE SHOP,,,8360 Kennedy Road,Bubble Cafe,15.0,Markham
4208,Com Tam 168,CASUAL DINING,,,7077 Kennedy Road,Vietnamese,35.0,Markham
4209,Kernels Popcorn,QUICK BITES,,,5000 Highway 7,Fast Food,15.0,Markham
4210,Chong Qing Legend,CASUAL DINING,,,4733 Steeles Avenue East,Chinese,25.0,Markham
4211,Hot Pot King,CASUAL DINING,,,146 Old Kennedy Road,Chinese,25.0,Markham
4212,Kabuli Kabob,QUICK BITES,,,30 Karachi Drive,Afghan,20.0,Markham
4213,Markham Bakery & Cafe,Other,,,3255 Highway 7 East,Bakery,15.0,Markham
4214,Freshly Squeezed,BEVERAGE SHOP,,,5000 Highway 7,Beverages,15.0,Markham
4215,Oriental Delight,Other,,,3255 Highway 7 East,Chinese,25.0,Markham
4216,ON7 Bar & Grill,BAR,,,5694 Highway 7 East,Bar Food,50.0,Markham
4217,David's Tea,BEVERAGE SHOP,,,5000 Highway 7 East,Cafe,15.0,Markham
4218,Gloucester Bakery,BAKERY,,,8362 Kennedy Road,Bakery,10.0,Markham
4219,Yung Kee BBQ,CASUAL DINING,,,4350 Steeles Avenue East,Chinese,20.0,Markham
4220,Mother's Deli & Bakery,BAKERY,,,122 Main Street North Markham,Bakery,15.0,Markham
4221,Honey Bee Donuts,DESSERT PARLOR,,,8525 McCowan Road,Bakery,25.0,Markham
4222,Viet Kong,CASUAL DINING,,,9909 Markham Road,Vietnamese,35.0,Markham
4223,Absolute Atrium Lounge - Hilton Toronto/Markham Suites,BAR,,,8500 Warden Avenue,Bar Food,80.0,Markham
4224,Tea Shop 168,BEVERAGE SHOP,,,4300 Steeles Avenue East,Bubble Cafe,25.0,Markham
4225,South St. Burger,FAST CASUAL,,,169 Enterprise Blvd,American,20.0,Markham
4226,A1 Bakery,BAKERY,,,7393 Markham Road,Bakery,10.0,Markham
4227,Java Shop Cafe,CAFÉ,,,"3760 14th Avenue, Markham",Coffee and Cafe,15.0,Markham
4228,Phoenix Noodle House,Other,,,4350 Steeles Avenue East,Chinese,15.0,Markham
4229,Village Ice Cream Shoppe,DESSERT PARLOR,,,6605 York Regional Road 7,Desserts,15.0,Markham
4230,Bodira Cafe,QUICK BITES,,,"6899 14th Avenue, Markham",Cafe,,Markham
4231,Windjammer Fish and Chips,QUICK BITES,,,5762 Highway 7 East,British,25.0,Markham
4232,Prince Food,QUICK BITES,,,1661 Denison Street,Chinese,20.0,Markham
4233,Topman Express,Other,,,10 Fincham Avenue,Chinese,35.0,Markham
4234,Mill Bar and Grill,CASUAL DINING,,,139 Main Street,Italian,80.0,Markham
4235,Tops Pizza & Chicken,QUICK BITES,,,7595 Markham Road,Fast Food,25.0,Markham
4236,Xiang Zi Hotpot,CASUAL DINING,,,3989 Highway 7 E,Chinese,,Markham
4237,Select Sandwich,QUICK BITES,,,505 Hood Road,Deli,25.0,Markham
4238,Tina's Bakery,BAKERY,,,180 Bullock Drive,Bakery,15.0,Markham
4239,Chipotle,CASUAL DINING,,,8610 Woodbine Ave Building B,American,30.0,Markham
4240,5 Star Biriyani,QUICK BITES,,,30 New Delhi Drive,Indian,15.0,Markham
4241,Yanagi Sushi,QUICK BITES,,,3255 Highway 7 East,Japanese,20.0,Markham
4242,Tim Sushi and Cafe,QUICK BITES,,,3623 Highway 7,Japanese,30.0,Markham
4243,Club YOLO,Other,,,7270 Woodbine Avenue,Bar Food,70.0,Markham
4244,Happiness Chinese Seafood Restaurant,CASUAL DINING,,,4500 Steeles Avenue East,Chinese,35.0,Markham
4245,The Grocery Counter,QUICK BITES,,,2 Corby Road,Deli,20.0,Markham
4246,Extreme Pita,QUICK BITES,,,5000 Highway 7,Fast Food,25.0,Markham
4247,Orange Julius,QUICK BITES,,,188 Main Street,Beverages,25.0,Markham
4248,Teavana,BEVERAGE SHOP,,,5000 Highway 7,Cafe,20.0,Markham
4249,Tianjin Fine Food,QUICK BITES,,,3255 Highway 7 East,Northern Chinese,20.0,Markham
4250,Luxurban Kitchen,CASUAL DINING,,,8380 Kennedy Road,Chinese,40.0,Markham
4251,Country Style,CAFÉ,,,7240 Woodbine Avenue,Cafe,20.0,Markham
4252,Purdy's,DESSERT PARLOR,,,5000 Highway 7,Desserts,20.0,Markham
4253,Yummy Refills,BEVERAGE SHOP,,,4390 Steeles Avenue East,Bubble Cafe,10.0,Markham
4254,Freshii,QUICK BITES,,,8600 Woodbine Ave,Healthy Food,30.0,Markham
4255,Grandma’s Home,CASUAL DINING,,,7050 Warden Avenue Markham,Japanese,30.0,Markham
4256,Master Q Billiards & Lounge,Other,,,20 Apple Creek Boulevard,Bar Food,60.0,Markham
4257,Manchu Wok,QUICK BITES,,,5000 Highway 7,Fast Food,25.0,Markham
4258,Cofá,BEVERAGE SHOP,,,30 South Unionville Avenue,Bubble Cafe,,Markham
4259,Booster Juice,BEVERAGE SHOP,,,7700 Markham Road,Beverages,20.0,Markham
4260,Druxy’s Famous Deli,QUICK BITES,,,381 Church St,American,25.0,Markham
4261,South St. Burger,QUICK BITES,,,169 Enterprise Blvd,Fast Food,25.0,Markham
4262,Jun Ping Chilli Wok,CASUAL DINING,,,1661 Denison Street,Chinese,,Markham
4263,GH Hunan Fine Food,QUICK BITES,,,3255 Highway 7 East,Chinese,20.0,Markham
4264,Jian Hong Yuen BBQ House Inc,QUICK BITES,,,1661 Denison Street,Chinese,20.0,Markham
4265,Hong Kong Chicken,QUICK BITES,,,8362 Kennedy Road,Chinese,,Markham
4266,The Crescent,QUICK BITES,,,4911 Steeles Avenue East,Pakistani,20.0,Markham
4267,Spicy House,CASUAL DINING,,,8380 Kennedy Road,Asian,25.0,Markham
4268,Osmow's,CASUAL DINING,,,8630 Woodbine Ave Markham ON,Mediterranean,30.0,Markham
4269,Lovely Spicy Very Hot,QUICK BITES,,,4300 Steeles Avenue East,Chinese,15.0,Markham
4270,Top Worth,Other,,,4350 Steeles Avenue East,Chinese,15.0,Markham
4271,O.Cha,BEVERAGE SHOP,,,4275 Steeles Avenue East,Bubble Cafe,10.0,Markham
4272,Oriental Porridge,QUICK BITES,,,"New Kennedy Square, Markham, ON",American,15.0,Markham
4273,Dancing Noodle,CASUAL DINING,,,10841 S Crossroads Drive #10,Thai,30.0,Markham
4274,Bento Sushi,CASUAL DINING,,,8610 Woodbine Ave,Japanese,35.0,Markham
4275,Tim Hortons,CAFÉ,,,5995 Major Mackenzie Drive East,Cafe,20.0,Markham
4276,Silvestre,QUICK BITES,,,3331 Markham Road,Filipino,15.0,Markham
4277,Munchies Burger,QUICK BITES,,,10 Fincham Avenue,American,25.0,Markham
4278,iBoBo,QUICK BITES,,,3636 Steeles Avenue East,Chinese,25.0,Markham
4279,Babu,QUICK BITES,,,4800 Sheppard Ave E,Indian,25.0,Markham
4280,Fusion Bites,QUICK BITES,,,"899 14th Avenue, Markham, ON",Fast Food,,Markham
4281,Patisserie De La Rhone,BAKERY,,,3621 Highway 7,Bakery,15.0,Markham
4282,Purple Blendz,BEVERAGE SHOP,,,5000 Highway 7,Beverages,10.0,Markham
4283,Viet Delicious Delicacy,CASUAL DINING,,,4300 Steeles Avenue East,Vietnamese,35.0,Markham
4284,Tama Yaki,QUICK BITES,,,4300 Steeles Avenue East,Japanese,15.0,Markham
4285,Exotique Glace,DESSERT PARLOR,,,147 Main Street,Desserts,10.0,Markham
4286,Crepes on Main,QUICK BITES,,,151 Main Street Unionville,Desserts,25.0,Markham
4287,Druxy's Famous Deli,QUICK BITES,,,1490 Denison St,American,25.0,Markham
4288,Chachago,CAFÉ,,,505 Highway 7 E,Coffee and Cafe,15.0,Markham
4289,Satay Mama,FAST CASUAL,,,3601 Highway 7,Asian,25.0,Markham
4290,Swiss Chalet Rotisserie & Grill,CASUAL DINING,,,5070 Hwy 7,American,35.0,Markham
4291,Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,3985 Highway #7 East Unit #1,Coffee and Cafe,15.0,Markham
4292,Tim Hortons,CAFÉ,,,5965 Highway # 7,Cafe,20.0,Markham
4293,Second Cup Coffee Co.,Other,,,5000 Highway 7 Unit 0411A,Coffee and Cafe,15.0,Markham
4294,Sushi Kaji,CASUAL DINING,4.6,184.0,860 The Queensway,Japanese,160.0,Etobicoke
4295,Spoon & Fork,CASUAL DINING,4.1,380.0,1233 The Queensway,Japanese,70.0,Etobicoke
4296,Woody's Burgers,CASUAL DINING,4.6,214.0,3795 Lake Shore Boulevard West,American,40.0,Etobicoke
4297,Sanremo Bakery,BAKERY,4.8,147.0,374 Royal York Road,Bakery,30.0,Etobicoke
4298,The Good Fork,CASUAL DINING,4.4,178.0,1550 Dundas Street,American,45.0,Etobicoke
4299,Apache Burger,QUICK BITES,3.2,238.0,5236 Dundas Street West,American,30.0,Etobicoke
4300,Everest Hakka House,CASUAL DINING,4.1,188.0,2356 Lake Shore Boulevard West,Chinese,45.0,Etobicoke
4301,Mamma Martino's,CASUAL DINING,3.8,220.0,624 The Queensway,Italian,40.0,Etobicoke
4302,Momiji,CASUAL DINING,4.3,167.0,2955 Bloor Street West,Japanese,60.0,Etobicoke
4303,Mekong River,CASUAL DINING,4.3,119.0,5468 Dundas Street West,Vietnamese,35.0,Etobicoke
4304,La Vinia,CASUAL DINING,4.5,87.0,2350 Lake Shore Boulevard West,Spanish,80.0,Etobicoke
4305,Eden Trattoria,CASUAL DINING,4.0,152.0,58 Marine Parade Drive,Italian,65.0,Etobicoke
4306,Spin Dessert Cafe,CAFÉ,3.8,139.0,1060 The Queensway,Desserts,40.0,Etobicoke
4307,Kumo Sushi,CASUAL DINING,4.3,107.0,562 Kipling Avenue,Japanese,45.0,Etobicoke
4308,Ka Chi Korean Restaurant,CASUAL DINING,4.3,124.0,8 Saint Andrews Street,Korean,45.0,Etobicoke
4309,Royal Meats Barbeque,CASUAL DINING,4.1,127.0,710 Kipling Avenue,BBQ,50.0,Etobicoke
4310,The Pie Commission,BAKERY,4.2,77.0,935 The Queensway,Bakery,30.0,Etobicoke
4311,Mayflower Chinese Food,CASUAL DINING,4.4,81.0,1500 Royal York Road,Chinese,25.0,Etobicoke
4312,Chop Steakhouse & Bar,CASUAL DINING,3.9,85.0,801 Dixon Road,Steakhousehouse,80.0,Etobicoke
4313,Yellow Cup Cafe,CAFÉ,3.8,107.0,225 The East Mall,Cafe,25.0,Etobicoke
4314,Fat Bastard Burrito,QUICK BITES,4.3,123.0,1180 The Queensway,Mexican,25.0,Etobicoke
4315,The Grille,CASUAL DINING,3.7,127.0,1596 The Queensway,American,45.0,Etobicoke
4316,Kebab 49,CASUAL DINING,4.3,84.0,5308 Dundas Street West,Turkish,30.0,Etobicoke
4317,Anatolia,CASUAL DINING,4.1,96.0,5112 Dundas Street West,Turkish,60.0,Etobicoke
4318,Tom's Dairy Freeze,DESSERT PARLOR,4.7,93.0,630 The Queensway,Desserts,20.0,Etobicoke
4319,Magoo's,QUICK BITES,4.4,121.0,4242 Dundas Street West,American,20.0,Etobicoke
4320,Toji Sushi,CASUAL DINING,4.3,76.0,5088 Dundas Street West,Japanese,50.0,Etobicoke
4321,Pazzia Osteria,CASUAL DINING,4.4,83.0,848 The Queensway,Italian,60.0,Etobicoke
4322,Bua Thai,CASUAL DINING,4.5,101.0,743 The Queensway,Thai,45.0,Etobicoke
4323,Burrito Boyz,QUICK BITES,4.2,117.0,3803 Lake Shore Boulevard West,Mexican,25.0,Etobicoke
4324,Thyme 4 Pizza & Pasta,CASUAL DINING,4.1,101.0,890 The Queensway,Italian,50.0,Etobicoke
4325,Dino's,CASUAL DINING,4.1,98.0,820 The Queensway,Fast Food,30.0,Etobicoke
4326,Drupati's Doubles & Roti Shop,QUICK BITES,4.5,75.0,35 Woodbine Downs Boulevard Suite 3b,Caribbean,20.0,Etobicoke
4327,Bombay On The Lake,CASUAL DINING,4.0,84.0,3007 Lake Shore Boulevard West,Indian,40.0,Etobicoke
4328,The Monk's Kettle,CASUAL DINING,4.5,81.0,3073 Bloor Street West,American,60.0,Etobicoke
4329,Il Paesano Pizzeria,CASUAL DINING,4.0,113.0,396 Browns Line,Italian,35.0,Etobicoke
4330,Milano's Pizza,QUICK BITES,4.3,102.0,3886 Bloor Street West,Fast Food,30.0,Etobicoke
4331,St. James Gate,CASUAL DINING,4.2,83.0,5140 Dundas Street West,Bar Food,80.0,Etobicoke
4332,Via Allegro Ristorante,FINE DINING,3.9,92.0,1750 The Queensway,Italian,130.0,Etobicoke
4333,Lenny's Panini & Pizza,CASUAL DINING,4.3,88.0,4748 Dundas Street West,Italian,45.0,Etobicoke
4334,California Sandwiches,QUICK BITES,4.3,85.0,1603 The Queensway,American,20.0,Etobicoke
4335,Sweet Olenka's,DESSERT PARLOR,4.4,69.0,2790 Lake Shore Boulevard West,Desserts,15.0,Etobicoke
4336,Bier Markt,CASUAL DINING,2.7,87.0,199 North Queen Street,Bar Food,70.0,Etobicoke
4337,La Veranda Osteria,CASUAL DINING,3.6,88.0,946 Royal York Road,Italian,40.0,Etobicoke
4338,Thrive Organic Kitchen & Cafe,CASUAL DINING,4.0,47.0,3473 Lake Shore Boulevard W,Healthy Food,40.0,Etobicoke
4339,Luci Restaurant,CASUAL DINING,4.0,66.0,664 The Queensway,Italian,80.0,Etobicoke
4340,Taste Of Thailand,CASUAL DINING,4.1,76.0,5310 Dundas Street West,Thai,45.0,Etobicoke
4341,Pho House,CASUAL DINING,4.0,86.0,6 Points Plaza,Vietnamese,50.0,Etobicoke
4342,Creme De La Creme,CASUAL DINING,4.1,81.0,2991 Bloor Street West,Diner,30.0,Etobicoke
4343,Grappa Ristorante,CASUAL DINING,4.1,75.0,690 The Queensway,Italian,40.0,Etobicoke
4344,Artisano Bakery Cafe,BAKERY,4.3,92.0,1020 Islignton Avenue,Cafe,25.0,Etobicoke
4345,Ruth's Chris Steak House,CASUAL DINING,3.0,87.0,970 Dixon Road Building B,Steakhousehouse,150.0,Etobicoke
4346,850 Degrees Pizza,CASUAL DINING,4.0,49.0,3455 Lake Shore Boulevard West,Fast Food,40.0,Etobicoke
4347,Dimpflmeier Bakery,BAKERY,4.5,63.0,26 Advance Road,Bakery,20.0,Etobicoke
4348,Merlot,CASUAL DINING,4.1,69.0,2994 Bloor Street West,French,70.0,Etobicoke
4349,Cheese Boutique,BAKERY,4.3,49.0,45 Ripley Avenue,American,,Etobicoke
4350,Wingporium,CASUAL DINING,4.1,75.0,1000 Islington Avenue,Bar Food,50.0,Etobicoke
4351,Lone Star Texas Grill,CASUAL DINING,3.9,70.0,930 Dixon Road,American,80.0,Etobicoke
4352,Rocco's Plum Tomato,CASUAL DINING,3.9,71.0,164 The Queensway,Italian,35.0,Etobicoke
4353,The Empanada Company,QUICK BITES,4.1,63.0,122 Fortieth Street,Latin American,25.0,Etobicoke
4354,Sushi-Ya Japan,CASUAL DINING,4.2,65.0,621 Dixon Road,Japanese,50.0,Etobicoke
4355,Green Mango,CASUAL DINING,4.0,83.0,3006 Bloor Street West,Thai,40.0,Etobicoke
4356,Just Greek,CASUAL DINING,4.2,79.0,3004 Bloor Street West,Mediterranean,40.0,Etobicoke
4357,FBI Pizza,QUICK BITES,3.9,67.0,2336 Lake Shore Boulevard West,Fast Food,25.0,Etobicoke
4358,Mandarin Restaurant - Queensway,CASUAL DINING,3.6,77.0,1255 The Queensway,Chinese,60.0,Etobicoke
4359,Pulcinella,CASUAL DINING,3.8,67.0,3687 Lake Shore Boulevard West,Italian,110.0,Etobicoke
4360,Black Angus Steak House,CASUAL DINING,4.1,72.0,3277 Bloor Street West,Steakhousehouse,100.0,Etobicoke
4361,Chutney's,CASUAL DINING,2.8,77.0,3077 Bloor Street West,Indian,50.0,Etobicoke
4362,ViBo,CASUAL DINING,4.0,65.0,2995 Bloor Street West,Italian,90.0,Etobicoke
4363,Nimman,CASUAL DINING,4.0,54.0,2451 Lake Shore Boulevard,Thai,40.0,Etobicoke
4364,Wally's Grill,CASUAL DINING,3.4,61.0,123 Rexdale Boulevard,BBQ,30.0,Etobicoke
4365,Milestones,CASUAL DINING,3.9,64.0,1001 The Queensway,BBQ,65.0,Etobicoke
4366,Azarias,CASUAL DINING,4.2,47.0,3058 Bloor Street West,American,40.0,Etobicoke
4367,Cho Dang Soon Tofu,CASUAL DINING,3.6,51.0,5130 Dundas Street West,Korean,40.0,Etobicoke
4368,Moxie's Grill & Bar,CASUAL DINING,3.9,63.0,55 Reading Ct,BBQ,65.0,Etobicoke
4369,Canyon Creek,CASUAL DINING,3.5,60.0,1900 The Queensway,Steakhousehouse,80.0,Etobicoke
4370,The Keg Steakhouse + Bar - Dixon Road,CASUAL DINING,3.9,75.0,927 Dixon Road,Steakhousehouse,100.0,Etobicoke
4371,OBQ Burgers,QUICK BITES,4.0,47.0,602 Browns Line,American,20.0,Etobicoke
4372,Samosa And Sweet Factory,QUICK BITES,3.9,40.0,1850 Albion Road,Indian,25.0,Etobicoke
4373,Kothur Indian Cuisine,CASUAL DINING,3.7,36.0,2403 Lake Shore Boulevard West,Indian,40.0,Etobicoke
4374,The Burger's Priest,QUICK BITES,3.7,51.0,1599 The Queensway,American,30.0,Etobicoke
4375,Big Butcher Barbeque,CASUAL DINING,3.8,41.0,843 Kipling Avenue,American,30.0,Etobicoke
4376,Caffe Demetre,DESSERT PARLOR,4.3,58.0,2962 Bloor Street West,Desserts,35.0,Etobicoke
4377,Dundas Street Grille,CASUAL DINING,3.6,50.0,5238 Dundas Street West,American,50.0,Etobicoke
4378,Brar's Sweets & Restaurants,CASUAL DINING,3.7,44.0,2646 Islington Avenue,Indian,35.0,Etobicoke
4379,Mai Bistro,CASUAL DINING,3.9,36.0,4906 Dundas Street West,Latin American,50.0,Etobicoke
4380,Tich,CASUAL DINING,3.6,27.0,2314 Lake Shore Boulevard West,Indian,70.0,Etobicoke
4381,Izba Restaurant,CASUAL DINING,3.5,60.0,648 The Queensway,European,50.0,Etobicoke
4382,Arizona Grill Lounge,CASUAL DINING,3.0,50.0,215 Carlingview Drive,American,45.0,Etobicoke
4383,Jack Astor's,CASUAL DINING,4.2,60.0,1900 The Queensway,Bar Food,55.0,Etobicoke
4384,Mitzie's Jerk,QUICK BITES,3.7,39.0,3337 Bloor Street E,Caribbean,25.0,Etobicoke
4385,Maurya East Indian Roti,CASUAL DINING,3.9,43.0,2481 Lake Shore Boulevard West,Indian,40.0,Etobicoke
4386,Tucker's Marketplace,CASUAL DINING,3.9,43.0,15 Carlson Court,Italian,60.0,Etobicoke
4387,Kingsway Fish & Chips,QUICK BITES,3.9,50.0,3060 Bloor Street West,British,30.0,Etobicoke
4388,Casa Barcelona,CASUAL DINING,3.4,59.0,2980 Bloor Street West,Spanish,60.0,Etobicoke
4389,Henry VIII Ale House,CASUAL DINING,3.9,61.0,3078 Bloor Street West,Bar Food,55.0,Etobicoke
4390,Ma Maison,BAKERY,3.8,44.0,4243 Dundas Street West,Bakery,30.0,Etobicoke
4391,Gojima,CASUAL DINING,4.1,52.0,3345 Bloor Street West,Japanese,35.0,Etobicoke
4392,Rocco Restaurant & Bar,CASUAL DINING,3.8,39.0,2083 Lake Shore Boulevard West,Italian,50.0,Etobicoke
4393,Rajdhani,QUICK BITES,3.8,33.0,2658 Islington Avenue,Indian,20.0,Etobicoke
4394,Pickle Barrel,CASUAL DINING,3.5,40.0,25 The West Mall,BBQ,60.0,Etobicoke
