Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Gino's Pizza,QUICK BITES,,,"York University, Student Centre, 4700 Keele Street, North York","Pizza, Fast Food",30.0,North York
Heaven's Grill,QUICK BITES,,,"424 Wilson Avenue, North York M3H 1T9","Grill, Fast Food",25.0,North York
Cold Stone Creamery,DESSERT PARLOR,,,"680 Sheppard Avenue West, North York M3H 2S5","Ice Cream, Desserts",15.0,North York
Dragon Wok,QUICK BITES,,,"Jane Finch Mall, Unit C2, 1911 Finch Avenue West, North York M2N 2V2","Chinese, Fast Food, Asian",25.0,North York
Costa Verde BBQ Chicken Inc,CASUAL DINING,,,"2762 Keele Street, North York M3M 2G2","Grill, Portuguese",35.0,North York
Saggio Italian Eatery & Espresso Bar,CASUAL DINING,,,"90 Signet Drive, North York","Pizza, Italian",25.0,North York
Republika RestoBar and Grill,BAR,,,"288-A Wilson Avenue, North York, Toronto",Grill,25.0,North York
Qoola,DESSERT PARLOR,,,"York University, York Lanes, 4700 Keele Street, North York M3J 1P3","Frozen Yogurt, Desserts",15.0,North York
A&W,CASUAL DINING,,,"75 Billy Bishop Way, North York, M3K 0C2, ON, Toronto","Burger, Fast Food",25.0,North York
Sunrise,QUICK BITES,,,"Sheridan Mall, 1700 Wilson Avenue, North York",Caribbean,25.0,North York
Tender Shawarma & Grill,QUICK BITES,3.5,5.0,"3893 Keele Street, North York M3J 1N6","Middle Eastern, Fast Food",15.0,North York
Sazon del Pacifico,QUICK BITES,,,"2848 Dufferin Street, North York M6B 3S3","Colombian, Latin American",25.0,North York
Aldo's Restaurant,CASUAL DINING,,,"750 Oakdale Road, Unit 35, North York M3N 2Z4","Peruvian, Latin American",35.0,North York
Hong Fok BBQ Gourmet,QUICK BITES,,,"Peanut Plaza, 3030 Don Mills Road, North York M2J","Cantonese, Chinese, Asian",15.0,North York
Jamba Juice,BEVERAGE SHOP,,,"Yorkdale Mall, 3401 Dufferin Street, North York","Juices, Beverages",25.0,North York
Papa Pastry & Café,BAKERY,,,"6111 Yonge Street, North York M2M 3WM","Bakery, Middle Eastern, Cafe",30.0,North York
China Wok,Other,,,"Yorkgate Mall, Food Court, Unit F2, 1 Yorkgate Boulevard, North York M3N","Fast Food, Chinese, Asian",25.0,North York
Fresh Slice,QUICK BITES,,,"6464 Yonge Street, North York M2M 3X4","Pizza, Fast Food",25.0,North York
Ava Esfehan,QUICK BITES,,,"193 Sheppard Avenue East, North York M2N",Middle Eastern,20.0,North York
Pizza Bella,QUICK BITES,,,"2885 Keele Street, North York M3M 2G9","Pizza, Fast Food",25.0,North York
Le Cafe - Radisson Toronto East,CASUAL DINING,2.6,4.0,"Radisson Toronto East, 55 Hallcrown Place, North York M2J","Cafe, Breakfast",50.0,North York
Tacorrito,FAST CASUAL,,,"170 Rimrock Rd, North York, ON M3J 3A6",Mexican,15.0,North York
Druxy's Famous Deli,QUICK BITES,,,"1210 Sheppard Avenue East, Toronto M2K 1E3","Fast Food, Sandwich",25.0,North York
R Bakery,BAKERY,,,"2588 Finch Avenue West, Toronto M9M 2G3","Bakery, Desserts, Portuguese",,North York
Kisho,CASUAL DINING,,,"Yorkgate Mall, 1 York Gate Boulevard, North York","South Indian, Sri Lankan",25.0,North York
Ferg's Bar & Grill,BAR,,,"5519 Yonge Street, North York","Bar Food, Korean",50.0,North York
Blumont,QUICK BITES,,,"York University, Student Centre, 4700 Keele Street, North York M3J 1P3",Fast Food,20.0,North York
Osmow's,QUICK BITES,,,"2215 Steeles Ave W, North York, ON M3J 3N2",Mediterranean,30.0,North York
Pho Tien Phat,CASUAL DINING,,,"2133 Jane Street, Unit 1, North York M3M 1A2","Vietnamese, Asian",30.0,North York
Free Topping Pizza,QUICK BITES,,,"3883 Don Mills Road, North York","Pizza, Fast Food",25.0,North York
Sprout Hainan Noodle,QUICK BITES,,,"5 Northtown Way, North York M2N 7A1","Chinese, Asian",20.0,North York
The Hot Duck,QUICK BITES,,,"5 Northtown Way, North York",Chinese,15.0,North York
Friends,CASUAL DINING,,,"5050 Dufferin Street UNIT 124, North York, ON M3H 5T5",Diner,25.0,North York
Green Umbrella,QUICK BITES,,,"970 Lawrence Avenue West, Toronto",Fast Food,15.0,North York
Tagpuan,QUICK BITES,,,"1740 Victoria Park Avenue, North York M1R 1R7","Filipino, Asian",25.0,North York
Sun-Up Barbeque,QUICK BITES,,,"3411 Bathurst Street, North York M6A 2C1","Chinese, BBQ",20.0,North York
LaPaz Batchoy Toronto,QUICK BITES,,,"360 Wilson Avenue, North York M3H 1S9","Filipino, Fast Food",10.0,North York
Nohadra Bakery,BAKERY,,,"3200 Steeles Avenue West, North York",Bakery,20.0,North York
Mr. Souvlaki,QUICK BITES,,,"York Mills Centre, Food Court, 16 York Mills Road, North York","Greek, Fast Food",20.0,North York
Rain Izakaya Pub,CASUAL DINING,,,"35 Sheppard Avenue East, North York, ON M2N 2Z8","Sushi, Japanese",50.0,North York
Wild Wings,CASUAL DINING,,,"1617 Wilson Avenue, North York M3L 1A5","Chinese, Asian",20.0,North York
Fresh Cup Bubble Tea,BEVERAGE SHOP,,,"Peanut Plaza, 3046 Don Mills Road, North York M2J","Bubble Tea, Beverages",10.0,North York
Real Fruit Bubble Tea,BEVERAGE SHOP,,,"1448 Lawrence Avenue, North York",Bubble Tea,15.0,North York
Pizza Pros,QUICK BITES,,,"3430 Weston Road, North York","Pizza, Fast Food",25.0,North York
Lettieri,CAFÉ,,,"Bayview Village Shopping Centre, Unit E4, 2901 Bayview Avenue, North York",Cafe,25.0,North York
Sardab Restaurant,QUICK BITES,,,"6080 Yonge Street, North York",Middle Eastern,20.0,North York
Jollytops,QUICK BITES,,,"288 Wilson Avenue, North York M3H 1S8",Filipino,25.0,North York
Quiznos,QUICK BITES,,,"808 York Mills Road, North York",Fast Food,25.0,North York
Wrap Express,QUICK BITES,,,"Jane Finch Mall, 1911 Finch Avenue West, North York, North York",Fast Food,15.0,North York
Cali Mexican Grill,QUICK BITES,,,"3250 Dufferin Street, North York, ON M6A 2T3",Mexican,15.0,North York
Country Style,CAFÉ,,,"Centerpoint Mall, Ground Floor, 6464 Yonge Street, North York",Cafe,20.0,North York
AATO Fried Chicken,CASUAL DINING,,,"6028 Yonge Street, North York","Korean, Asian",30.0,North York
Northwestern Chinese Cuisine,CASUAL DINING,,,"5 Finch Ave E, North York, ON M2N 4P9",Chinese,25.0,North York
Chris Coffee Shop,CAFÉ,,,"1 Valleybrook Drive, Toronto M3B 2S9","Coffee and Tea, Sandwich, Cafe",15.0,North York
Fresh 2 Serve,QUICK BITES,,,"Centerpoint Mall, Food Court, 6464 Yonge Street, North York","Fast Food, Iranian",30.0,North York
The Chicken Place,QUICK BITES,,,"142 Willowdale Avenue, North York M2N 4Y4",Fast Food,25.0,North York
Cafelicious,QUICK BITES,,,"15 Gervais Drive, North York M3C 1Y8","Cafe, Indian, Diner",20.0,North York
Healthy Kitchen,QUICK BITES,,,"York University, Stong College, 4700 Keele Street, North York",Healthy Food,15.0,North York
"Yonge Street, North York",Other,,,CUISINES:,"Chinese, Northern Chinese",,North York
Twister Karaoke,BAR,,,"5586 Yonge Street, North York M2N 5S2","Bar Food, Korean, Asian",60.0,North York
Willy's Jerk,QUICK BITES,,,"2349 Weston Road, North York",Caribbean,35.0,North York
YOi Japenese Eatery,QUICK BITES,,,"1800 Sheppard Ave E, North York, ON M2J 5A7 (Fairview Mall food court), North York, Toronto, Toronto","Japanese, Ramen",,North York
Java Joe's,CAFÉ,,,"25 Sheppard Avenue West, North York",Cafe,15.0,North York
Chocolate Charm,DESSERT PARLOR,,,"3541 Bathurst Street, North York M6A 2C7",Desserts,30.0,North York
Milk and Honey,CASUAL DINING,,,"3457 Bathurst Street, North York M6A 2C5",Canadian,55.0,North York
Pino Bakery,BAKERY,,,"2068 Avenue Road, North York","Bakery, Desserts",20.0,North York
Narin Pastry,BAKERY,,,"881 Wilson Avenue, North York",Bakery,,North York
Gloucester Bakery,BAKERY,,,"Finch & Leslie Square, 131 Ravel Road, North York M2H 1T1","Bakery, Chinese",15.0,North York
La Rosa Chilena Bakery,BAKERY,,,"788 Wilson Avenue, North York M3K 1E2",Bakery,15.0,North York
International Bakery,BAKERY,,,"Finchdale Plaza, 2588 Finch Avenue West, North York M9M","Cafe, Bakery",20.0,North York
Bangali Sweet House,QUICK BITES,,,"2501 Finch Avenue West, North York","Desserts, Indian, Bangladeshi",10.0,North York
George's Tastee Patties & Take Out,QUICK BITES,,,"20 Norfinch Drive, North York M3N 1X1","Fast Food, Caribbean",25.0,North York
Daily Bread Bakery,BAKERY,,,"332 Wilson Avenue, North York",Bakery,15.0,North York
Churrasqueira Estrela,CASUAL DINING,,,"2275 Keele Street, North York M6M 3Z6","Portuguese, Grill",35.0,North York
St. Pio Bakery,BAKERY,,,"2133 Jane Street, North York","Bakery, Cafe",15.0,North York
Tri Star Restaurant,CASUAL DINING,,,"Shoreham Shopping Centre, 4724 Jane Street, North York","Chinese, Asian, Caribbean",25.0,North York
Steeles Bakery,BAKERY,,,"6235 Bathurst Street, North York M2R 2A5",Bakery,15.0,North York
Bento Box,QUICK BITES,,,"York Mills Centre, Food Court. 16 York Mills Road, North York","Sushi, Japanese, Fast Food",25.0,North York
Tinnel's Patties,QUICK BITES,,,"364 Signet Drive, North York M9L 1V2",Jamaican,15.0,North York
Gourmet Buffet,QUICK BITES,,,"6013-6017 Yonge Street, North York",Iranian,25.0,North York
York Burgers,QUICK BITES,,,"76 Densley Avenue, North York","Burger, Fast Food, Asian",25.0,North York
Amico Chef,DESSERT PARLOR,,,"2889 Dufferin Street, North York M6B 3S7","Desserts, Italian",40.0,North York
Kung Fu Duck,QUICK BITES,,,"10 Northtown Way, Unit 106, North York",Northern Chinese,25.0,North York
SBarro,QUICK BITES,,,"North York City Centre, 5150 Yonge Street, North York","Pizza, Fast Food",25.0,North York
Roti Palace,QUICK BITES,,,"Jane Finch Mall, 1911 Finch Avenue West, North York M3N 2V2",Caribbean,25.0,North York
Charlie's Lunch Break,QUICK BITES,,,"250 Consumers Road, Unit 10, North York",Asian,20.0,North York
Vita Di Pasta,QUICK BITES,,,"1390 Don Mills Road, North York",Italian,30.0,North York
Shooters Snooker Club,CASUAL DINING,,,"1448 Lawrence Avenue, North York M4A 2S8",Bar Food,40.0,North York
Javan Kebob,QUICK BITES,,,"6009 Yonge Street, North York M2M 3W2",Middle Eastern,25.0,North York
Cantagallo,CASUAL DINING,,,"2708 Jane Street, North York","Peruvian, Latin American",40.0,North York
Lucky's Corner,CASUAL DINING,,,"2111 Jane Street, Unit 4, North York M3M 1A2",Caribbean,35.0,North York
Padella Italian Eatery,CASUAL DINING,,,"1967 Avenue Road, North York",Italian,30.0,North York
Coco Lounge,Other,,,"6307 Yonge Street, North York",Drinks Only,50.0,North York
Jamaica Way,BAR,,,"614 Trethewey Drive, North York M6M 4C3","Bar Food, Jamaican, Caribbean",25.0,North York
Bella Sabatina,BEVERAGE SHOP,,,"1702 Avenue Road, North York M5M 3Y4","Tea, Beverages",20.0,North York
Welcome,CASUAL DINING,,,"2849 Jane Street, North York M3N 2J5","West Indian, Caribbean",25.0,North York
Tiko Chicken Barbecue,QUICK BITES,,,"2849 Weston Road, North York",Grill,25.0,North York
Studio Lounge Karaoke,BAR,,,"4901 Yonge Street, 2nd Floor, North York M2N 5N4",Bar Food,70.0,North York
Quesada,QUICK BITES,,,"2377 Finch Avenue West, North York",Tex-Mex,25.0,North York
Freshly Squeezed,BEVERAGE SHOP,,,"Fairview Mall, 1800 Sheppard Avenue East, North York","Juices, Beverages",15.0,North York
Bone Soup Malatang,FAST CASUAL,,,"5320 Yonge Street, North York, ON M2N 5P9",Chinese,20.0,North York
341 Pizza & Wings,QUICK BITES,,,"59 Four Winds Drive, North York","Pizza, Fast Food",25.0,North York
Best Istanbul Restaurant,CASUAL DINING,,,"2762 Keele St, North York, ON M3M 0A3",Turkish,25.0,North York
Peppers,QUICK BITES,,,"3027 Islington Avenue, North York M9L 2K9","Jamaican, Caribbean",30.0,North York
Don Valley Bistro,CASUAL DINING,,,"Toronto Don Valley Hotel & Suites, 175 Wynford Drive, Toronto M3C 1J3",Bar Food,40.0,North York
North Express,QUICK BITES,,,"100 Steeles Ave West, North York",Iranian,20.0,North York
Hayat,CASUAL DINING,,,"6034 Yonge Street, North York M2M 3W5",Middle Eastern,30.0,North York
Royal Dumpling,QUICK BITES,,,"15 Northtown Way, Unit 7, North York","Northern Chinese, Chinese, Asian",25.0,North York
Caribbean Nights Restaurant & Bar,CASUAL DINING,,,"3585 Keele Street , Toronto","Caribbean, Chinese",,North York
Michi Sushi,CASUAL DINING,,,"126 Willowdale Avenue, North York, ON M2N 4Y2","Japanese, Sushi",40.0,North York
Yupdduk,QUICK BITES,,,"116-28 Finch Avenue West, North York, ON M2N 2G7",Korean,15.0,North York
Akita Sushi Burrito,Other,,,"5629, Yonge Street, North York ON, M2M 3S9","Sushi, Japanese",15.0,North York
Eat BKK Thai Kitchen,CASUAL DINING,,,"6307 Yonge St, North York, ON M2M 3X7, North York, Toronto, Toronto",Thai,30.0,North York
Yummy Wok,QUICK BITES,,,"Norfinch Shopping Centre, 1959 Finch Avenue West, North York","Chinese, Asian",25.0,North York
Tung Hing Bakery,BAKERY,,,"Sheridan Mall, 1700 Wilson Avenue, North York M3L 1B2","Bakery, Asian, Bubble Tea",10.0,North York
Yonge Norebang,BAR,,,"5582 Yonge Street, North York","Bar Food, Korean, Asian",60.0,North York
T. Mac Grill,QUICK BITES,,,"744 Wilson Avenue, North York","Deli, Fast Food",25.0,North York
Club 96 D's,Other,,,"2875 Keele Street, North York M3M 2G7",Bar Food,30.0,North York
In Bar & Restaurant,BAR,,,"5460 Yonge Street, North York",Bar Food,60.0,North York
Whale Juice & Blends,Other,,,"4750 Yonge Street, Toronto M2N 5M5",Juices,25.0,North York
North York,Other,,,CUISINES:,HOURS:,15.0,North York
Full House Desserts,DESSERT PARLOR,,,"4750 Yonge St SUITE #121, Toronto, ON M2N 0J6","Desserts, Hong Kong Style",15.0,North York
Raminos Sports Cafe,BAR,,,"1230 Sheppard Avenue West, North York",Bar Food,45.0,North York
Nice 'N' Easy Restaurant & Bar,BAR,,,"415 Oakdale Road, North York",Bar Food,35.0,North York
Wraps & Jerk,QUICK BITES,,,"1046 Finch Avenue West, North York M3J 2E2","Fast Food, Caribbean",25.0,North York
Randy's,CASUAL DINING,,,"4801 Keele Street, North York","West Indian, Guyanese, Chinese, Asian",35.0,North York
Chilango Taco,Other,,,"Milvan Shopping Centre, Food Court, 9 Milvan Drive, North York","Mexican, Latin American",20.0,North York
Caribbean Cuisine Delights,QUICK BITES,,,"Sheridan Mall, Food Court, 1700 Wilson Avenue, North York M3L 1B2","Caribbean, Fast Food",25.0,North York
Cafe Las Americas,CASUAL DINING,,,"2260 Keele Street, North York M6M 3Y9","Colombian, Latin American",45.0,North York
Pacino Panino,QUICK BITES,,,"4801 Steeles Avenue West, Unit 1, North York M9L 2W1","Cafe, Italian",25.0,North York
Asia Delight,Other,,,"Parkway Mall, Inside Mall, 85 Ellesmere Road, North York M1R 4C1",Chinese,20.0,North York
La Isla,QUICK BITES,,,"3525 Bathurst Street, North York M6A 2C7",Filipino,15.0,North York
Thuy Restaurant,QUICK BITES,,,"Finch Main Plaza, 2437 Finch Avenue West, North York M9M 2E7","Vietnamese, Asian",20.0,North York
Best Kebab & Doner,QUICK BITES,,,"2762 Keele Street, North York M3M 0A3",Middle Eastern,30.0,North York
Napoleon Bakery,BAKERY,,,"Unit 4, 1126 Finch Avenue West M3J 3J6",Bakery,20.0,North York
Com Tam Thoi Dai - Pho time,CASUAL DINING,,,"Jane Sheppard Mall, 2721 Jane Street, North York M3L 1S3","Vietnamese, Asian",30.0,North York
El Tenampa,CASUAL DINING,,,"4000 Steeles Avenue West, Unit 11, Vaughan",Spanish,50.0,North York
Chuck E. Cheese's,QUICK BITES,,,"2450 Sheppard Avenue East, North York M2J 1X1","Pizza, Fast Food",25.0,North York
Seowon Sundae Myungga,QUICK BITES,,,"4 Northtown Way, Unit 4, North York","Korean, Asian",25.0,North York
Swiss-Master Chocolatier,DESSERT PARLOR,,,"2538 Bayview Avenue, North York M2L 1A9","Desserts, Swiss",25.0,North York
Via Kitchenette,CASUAL DINING,,,"363 Wilson Avenue, North York M3H 1T3","Filipino, Asian",20.0,North York
Jorgy's Cafe,CAFÉ,,,"4800 Dufferin Street, North York M3H 2W1","Cafe, Breakfast",25.0,North York
Nespresso Cafe,QUICK BITES,,,"Yorkdale Mall, 3401 Dufferin Street, Inside The Bay, North York M6A 2T9",Cafe,25.0,North York
Grabb-A-Pizza - Toronto Plaza Hotel,CASUAL DINING,,,"Toronto Plaza Hotel, 1677 Wilson Avenue, North York M3L 1A5","Pizza, Bar Food",25.0,North York
HG Bar & Restaurant,CASUAL DINING,,,"3585 Keele Street, Unit 5, North York M3J 3H5","Chinese, German",40.0,North York
Coffee Time,CAFÉ,,,"Downsview Plaza, 1008 Wilson Avenue, North York",Cafe,25.0,North York
Pho Hoang Gia,CASUAL DINING,,,"Finch Main Plaza, 2437 Finch Avenue West, North York M9M 2E7","Vietnamese, Asian",30.0,North York
Nordstrom Ebar Artisan Coffee,CAFÉ,,,3401 Dufferin Street Unit 500 M6A 2T9,Coffee and Tea,10.0,North York
Starhaze Bar,CASUAL DINING,,,"3430 Bathurst Street, North York M6A 2C2",Filipino,40.0,North York
Friendly,CASUAL DINING,,,"913 Alness Street, North York","Chinese, Asian",25.0,North York
Caffé E Latte,CAFÉ,,,"912 Wilson Avenue, North York",Cafe,10.0,North York
Double Double,QUICK BITES,,,"5493 Yonge Street, North York","Pizza, Fast Food",25.0,North York
Maya,CASUAL DINING,,,"918 Wilson Avenue, North York M3K 1E7",Mexican,35.0,North York
Yvonne Bakery,BAKERY,,,"747 Don Mills Road, North York M3C 1T2","Bakery, Chinese, Asian",15.0,North York
Wasabi,CASUAL DINING,,,"North York City Centre, 5150 Yonge Street, North York","Japanese, Asian",30.0,North York
Darbar Persian Grill,CASUAL DINING,,,"2015 Avenue Road, North York, ON M5M 4A5",Persian,25.0,North York
Lucas Coffee Shop,CAFÉ,,,"101 Duncan Mill Road, Toronto",Cafe,15.0,North York
Winters Cafe,QUICK BITES,,,"York University, Winters College, 4700 Keele Street, North York","Cafe, Fast Food",15.0,North York
Pan Fusion,QUICK BITES,,,"York University, Stong College, 4700 Keele Street, North York",Asian Fusion,25.0,North York
Cafecino Bar & Grill,CASUAL DINING,,,"628 Wilson Avenue, North York",Bar Food,40.0,North York
Donut Delight,CAFÉ,,,"1805 Wilson Avenue, North York M9M 1A2",Cafe,20.0,North York
Chicken Tender,QUICK BITES,,,"1546 Jane Street, Toronto","Japanese, Fast Food",25.0,North York
Tehran Kebab Restaurant,CASUAL DINING,,,"6119 Yonge Street, North York M2M 3W2",Iranian,25.0,North York
Kin-Kin,BEVERAGE SHOP,,,"Sheridan Mall, Food Court, 1700 Wilson Avenue, North York M3L 1A3","Bubble Tea, Beverages, Asian, Ice Cream",10.0,North York
Red Nile Cafe & Hookah Lounge,CAFÉ,,,"Finch and Keele Commercial Centre, Unit 1D, 1290 Finch Avenue West, North York",Cafe,40.0,North York
Aaliyah's Bake Shop,BAKERY,,,"3296 Keele Street, North York","Bakery, Fast Food",20.0,North York
New Pak Tandoori Restaurant,QUICK BITES,,,"2503 Finch Avenue West, North York M9M 2G1","Pakistani, Indian, Pizza, Grill",25.0,North York
Caffe Baci,CAFÉ,,,"638 Wilson Avenue, North York",Cafe,15.0,North York
900 Lounge - The Westin Prince Toronto,Other,,,"The Westin Prince Toronto, 900 York Mills Road, North York M3B 3H2",Bar Food,110.0,North York
Pho Eighty,CASUAL DINING,,,"187 Millwick Drive, North York","Vietnamese, Asian",25.0,North York
Mr. Chu,DESSERT PARLOR,,,"15B Finch Avenue W, North York, ON M2N 7K4",Desserts,15.0,North York
Hero Certified Burgers,FAST CASUAL,,,"4698 Yonge St, Toronto, ON M3N 5M4",Burger,15.0,North York
A&W,FAST CASUAL,,,"75 Billy Bishop Way, North York, ON M3K 0C2",Fast Food,15.0,North York
Panzerotto Pizza,QUICK BITES,,,"2425 Finch Avenue West, North York","Pizza, Fast Food",25.0,North York
Shah Dining Lounge,CASUAL DINING,,,"6313 Yonge St, Toronto",Iranian,13.0,North York
Sandella's,CAFÉ,,,"45 Sheppard Avenue East, North York",Cafe,25.0,North York
Stong Grill,QUICK BITES,,,"York University, Stong College, 4700 Keele Street, North York",Middle Eastern,25.0,North York
Comedor Popular Ecuatoriano,Other,,,"Milvan Shopping Centre, Food Court, 9 Milvan Drive, North York M9L 1Y9",Latin American,30.0,North York
Regina's Kitchen,QUICK BITES,,,"844 Sheppard Avenue West, North York M3H 2T5",Deli,40.0,North York
Emporio De Los Sandwiches,QUICK BITES,,,"894 Wilson Avenue, North York","Deli, Sandwich",15.0,North York
Atin Ito,QUICK BITES,,,"3770 Bathurst Street, North York",Filipino,30.0,North York
Denicks Roti Factory & Restaurant,QUICK BITES,,,"750 Oakdale Road, North York","West Indian, Caribbean, Jamaican",30.0,North York
Open Window Bakery,BAKERY,,,"Parkway Mall, Inside Mall, 85 Ellesmere Road, Unit 66, North York M1R 4C1",Bakery,10.0,North York
Calypso Palace,CASUAL DINING,,,"750 Oakdale Road, North York","West Indian, Caribbean, Chinese",25.0,North York
Barmakey,BAR,,,"90 Turbine Drive, North York",Bar Food,35.0,North York
Hoang Viet,CASUAL DINING,,,"Shoreham Shopping Centre, 4730 Jane Street, North York M3N 2L3","Vietnamese, Asian",15.0,North York
Patisserie Gateau,BAKERY,,,"Centrepoint Mall, 6464 Yonge Street, Unit 122, North York M2M 3X4","Bakery, Chinese",10.0,North York
La Stella Churrasqueira,BAKERY,,,"Jane Sheppard Mall, 2725 Jane Street, North York","Portuguese, Deli, Bakery",40.0,North York
Slice N Bites,QUICK BITES,,,3020 Bathurst Street M6B 3B6,"Pizza, Sushi",25.0,North York
H & H Groceries Store,QUICK BITES,,,"304 Wilson Avenue, North York",Filipino,25.0,North York
MJ'S BBQ & Suya,BAR,,,"618 Trethway Drive, North York M6M 4C3","BBQ, Grill",40.0,North York
Mega Wraps,QUICK BITES,,,"515 Consumers Road, North York",Fast Food,15.0,North York
Triple Crown Bar & Grill,CASUAL DINING,,,"1252 Lawrence Avenue, North York M3A 1C3","Bar Food, American",50.0,North York
Shawarma & Falafel Express,QUICK BITES,,,"2389 Finch Avenue West, Humbermede & Emery, North York","Middle Eastern, Fast Food",25.0,North York
Sit N Eat,BAR,,,"2875 Keele Street, North York",Bar Food,30.0,North York
Dunia Restaurant,CASUAL DINING,,,"Milvan Shopping Centre, 9 Milvan Drive, North York",Middle Eastern,40.0,North York
Top Food Asian Cusine,QUICK BITES,,,"Yorkgate Mall, Food Court, Unit F4-2A, 1 Yorkgate Boulevard, North York","Chinese, Japanese, Asian",35.0,North York
Huong Phu Banh Mi,QUICK BITES,,,"750 Oakdale Road, Toronto","Sandwich, Vietnamese",15.0,North York
Courtyard Cafe,CAFÉ,,,"77 Wynford Drive, North York",Cafe,20.0,North York
Beverly Hills Fine Foods,CASUAL DINING,,,"55 Beverly Hills Drive, North York M3L 1A2","Italian, Sandwich, Bakery",45.0,North York
Paul's Coffee Shop,QUICK BITES,,,"40 Wynford Drive, Toronto, North York, GTA",Cafe,,North York
Sultan's,QUICK BITES,,,"York University, Central Square, 4700 Keele Street, North York",Lebanese,25.0,North York
Josie's Sports Bar & Cafe,CASUAL DINING,,,"881 Sheppard Avenue West, North York",American,40.0,North York
Alan Shish Kabob House,CASUAL DINING,,,"856 Sheppard Avenue West, North York",Russian,45.0,North York
Epic Burger,QUICK BITES,,,"York University, Central Square, 4700 Keele Street, North York","Burger, Fast Food",25.0,North York
G Bar & Grill,BAR,,,"Jane Sheppard Mall, 2725 Jane Street, North York",Bar Food,35.0,North York
Rosy's Corner Cafe,QUICK BITES,,,"150 Ferrand Drive, North York, GTA M3C 3E5",Cafe,15.0,North York
Las Brisas Del Mar,Other,,,"24 Rivalda Road, North York",Drinks Only,50.0,North York
Incontro Cafe,CAFÉ,,,"2917 Dufferin Street, North York M6B 3S7",Cafe,25.0,North York
The Beautiful City Restaurant,CASUAL DINING,,,"2846 Dufferin Street, North York","Cafe, Chinese",25.0,North York
Castro's Fiestahan,QUICK BITES,,,"4130 Bathurst Street, North York","Fast Food, Filipino",15.0,North York
Bahay Bahayan,QUICK BITES,,,"664 Sheppard Avenue West, North York M3H 2S4","Fast Food, Filipino",15.0,North York
Yunan Kitchen Delights,CASUAL DINING,,,"Finch and Keele Commercial Centre, 1300 Finch Avenue West, Unit 23, North York","Chinese, Asian",35.0,North York
Il Panino,CASUAL DINING,,,"70 Plunkett Road, North York","Cafe, Italian",35.0,North York
Cafe 513,CAFÉ,,,"513 Marlee Avenue, North York",Cafe,10.0,North York
Habitant,CASUAL DINING,,,3401 Dufferin Street M6A 2T9,Tapas,25.0,North York
Weston Sports Bar & Cafe,BAR,,,"2833 Weston Road, North York M9M 2S1",Drinks Only,30.0,North York
Oliva,CAFÉ,,,"4679 Yonge St, North York, Toronto",Cafe,25.0,North York
House Of Te,CASUAL DINING,,,"3224 Weston Road, North York","Chinese, Asian",30.0,North York
Prince Edward Bakery,BAKERY,,,"Peanut Plaza, 3030 Don Mills Road, North York M2J 3C1","Bakery, Chinese",10.0,North York
Moda,Other,,,"4749 Keele Street, North York M3J 2N9",Drinks Only,50.0,North York
Izik's Place,BAR,,,"529 Wilson Heights Boulevard, North York",Bar Food,25.0,North York
Oriental Express,QUICK BITES,,,"Sheppard Centre, Main Floor, 4841 Yonge Street, North York M2N 5X2","Asian, Fast Food",15.0,North York
Caffeine Toronto's Cafe,CAFÉ,,,"1448 Lawrence Avenue East, North York, ON M4A 2S8","Cafe, Coffee and Tea",15.0,North York
RH Toronto Courtyard Café,CASUAL DINING,,,3401 Dufferin Street,Canadian,35.0,North York
Yummy Lunch Cafe,CAFÉ,,,"185 Bridgeland Avenue, North York","Cafe, American",20.0,North York
Foodwares Cafe,QUICK BITES,,,"Yorkdale Mall, 3401 Dufferin Street, Inside the Bay, North York",Cafe,30.0,North York
Royal Korean Cuisine,QUICK BITES,,,"3220 Dufferin street, North York","Korean, Asian",15.0,North York
Columbia Snack Bar,QUICK BITES,,,"2925 Dufferin Street, North York",Latin American,30.0,North York
Lucky Garden,CASUAL DINING,,,"2483 Finch Avenue West, North York","Chinese, Guyanese, Asian, Caribbean",30.0,North York
Dat Tuong,BAR,,,"2137 Jane Street, North York",Bar Food,50.0,North York
Curva Nord Bar,CAFÉ,,,"772 Wilson Avenue, North York",Cafe,15.0,North York
Dilly Sports Bar,BAR,,,"748 Wilson Avenue, North York M3K 1E2",Bar Food,30.0,North York
Cafe Monterey - Holiday Inn Toronto-Yorkdale,CASUAL DINING,,,"3450 Dufferin Street, North York",Canadian,50.0,North York
Kawilihan Sound Bar & Grill,CASUAL DINING,,,"1021 Wilson Avenue, North York M3K 1G7","Filipino, Asian",55.0,North York
All La,QUICK BITES,,,"Lawrence Square, 700 Lawrence Avenue, North York","Chinese, Asian",25.0,North York
Juicy King,BEVERAGE SHOP,,,"Lawrence Square, 700 Lawrence Avenue West, North York","Beverages, Juices",20.0,North York
Cafe Mondiale Bar,CASUAL DINING,,,"1947 Sheppard Avenue West, North York","Pizza, Italian",35.0,North York
Marcelina's,CASUAL DINING,,,"355 Wilson Avenue, North York","Filipino, Asian",,North York
Rimini Cafe & Bar,CASUAL DINING,,,"510 Sheppard Avenue West, North York",Cafe,40.0,North York
Grill Master,Other,,,"Sheridan Mall, Food Court, 1700 Wilson Avenue, North York","Grill, Burger, Fast Food",20.0,North York
